modelid	unp
ENSP00000358313_2	Q9Y5S9
ENSP00000283147_1	P22004
ENSP00000324960_4	P57796
ENSP00000376792_1	Q96AJ9
ENSP00000463534_4	Q13045
ENSP00000354558_12	P42345
ENSP00000260210_2	Q9BRD0
ENSP00000359965_3	Q16206
ENSP00000360191_2	Q8NCL9
ENSP00000452349_4	Q14934
ENSP00000379601_2	P51159
ENSP00000293350_7	Q8IZ83
ENSP00000332170_2	Q7Z4N8
ENSP00000367343_3	Q9HCG7
ENSP00000365147_1	Q96C19
ENSP00000355537_2	P35609
ENSP00000356714_1	O75379
ENSP00000439435_2	Q09FC8
ENSP00000221943_1	Q9NW81
ENSP00000256906_4	Q9H3N8
ENSP00000376457_7	Q9H8V3
ENSP00000324127_5	Q9NYI0
ENSP00000452416_4	P49757
ENSP00000381425_7	Q13368
ENSP00000334219_1	Q7Z7M0
ENSP00000388273_1	Q96RR4
ENSP00000430713_6	Q6ZMJ2
ENSP00000373404_1	Q5T653
ENSP00000423123_1	Q9NQI0
ENSP00000346169_1	Q14141
ENSP00000278505_1	O94919
ENSP00000218364_3	O43719
ENSP00000359469_1	Q9H582
ENSP00000348253_2	Q8N108
ENSP00000316244_2	P08908
ENSP00000457179_2	Q8WWX8
ENSP00000363916_1	Q9P121
ENSP00000429013_2	Q4VCS5
ENSP00000377344_6	Q8IY21
ENSP00000382390_4	Q96JN8
ENSP00000358789_2	Q5TCZ1
ENSP00000439209_2	P11230
ENSP00000388658_1	O75746
ENSP00000351885_1	Q15257
ENSP00000430736_1	Q8TCF1
ENSP00000274711_7	O43300
ENSP00000224949_2	Q5JRX3
ENSP00000345055_1	Q9NR82
ENSP00000361650_3	Q6Q6R5
ENSP00000307298_3	Q9UK73
ENSP00000348821_8	P52179
ENSP00000352276_1	Q9NSG2
ENSP00000253451_4	O15444
ENSP00000335660_3	Q3LHN2
ENSP00000225394_7	Q9Y2X7
ENSP00000390179_1	Q8NB42
ENSP00000394355_1	Q12841
ENSP00000403288_3	Q86V87
ENSP00000396616_1	P16452
ENSP00000343636_3	Q6UXV0
ENSP00000362195_4	Q99062
ENSP00000335506_7	Q96P48
ENSP00000353846_2	O15075
ENSP00000257832_6	Q9UKW6
ENSP00000158166_3	Q8N5S9
ENSP00000267622_3	Q15643
ENSP00000447340_1	O14545
ENSP00000390809_2	P27216
ENSP00000431926_2	Q9C0C7
ENSP00000343021_1	Q6NS38
ENSP00000434435_1	Q96PZ2
ENSP00000285599_4	Q9Y2E5
ENSP00000263575_1	Q06481
ENSP00000362600_2	Q8IWT0
ENSP00000318603_3	Q5R372
ENSP00000413064_4	Q8N9F0
ENSP00000344874_1	P33402
ENSP00000340591_8	Q8TEW0
ENSP00000348597_8	Q68G74
ENSP00000355428_2	Q7L8J4
ENSP00000441780_6	Q01130
ENSP00000370011_1	P55822
ENSP00000383189_1	Q96MU8
ENSP00000305721_3	Q9P2D0
ENSP00000357943_4	O76027
ENSP00000326767_1	Q71SY5
ENSP00000359801_6	Q03001
ENSP00000389456_4	Q6ZS17
ENSP00000356125_5	Q9H093
ENSP00000394099_2	Q92611
ENSP00000301190_3	Q7Z3H0
ENSP00000360108_4	O75061
ENSP00000256925_3	Q8TDN4
ENSP00000365015_1	Q5VZ03
ENSP00000362271_1	P00568
ENSP00000353910_5	Q9BYC5
ENSP00000010299_2	Q8TAV0
ENSP00000441845_5	Q99707
ENSP00000405812_1	Q2Y0W8
ENSP00000307214_2	O60294
ENSP00000349252_1	P20701
ENSP00000364000_7	P05997
ENSP00000411607_3	Q969G3
ENSP00000335341_5	Q5VT25
ENSP00000348435_6	Q8NFA2
ENSP00000365725_2	Q8N2K0
ENSP00000345182_12	P78527
ENSP00000368462_7	Q8N475
ENSP00000371920_3	Q66K79
ENSP00000298198_3	Q6PCE3
ENSP00000434631_1	Q9UHJ9
ENSP00000295824_2	Q8N7U6
ENSP00000440950_1	Q9UPT9
ENSP00000378404_1	O14874
ENSP00000322021_3	Q96HC4
ENSP00000340576_2	P15336
ENSP00000380299_4	Q9BXI9
ENSP00000185150_3	Q96DZ1
ENSP00000265981_1	Q8WVD5
ENSP00000400259_2	P23769
ENSP00000343629_1	Q9Y520
ENSP00000335537_3	Q9ULU4
ENSP00000428046_1	Q9NZL9
ENSP00000364140_4	P39059
ENSP00000441317_1	O95302
ENSP00000307159_1	Q8NGG6
ENSP00000425322_2	P54252
ENSP00000361064_1	Q9UNW1
ENSP00000384915_4	Q5EBM0
ENSP00000395466_4	Q9BUX1
ENSP00000370836_1	Q96J77
ENSP00000334499_2	O95758
ENSP00000385886_2	Q8IV61
ENSP00000283946_4	Q8NEA4
ENSP00000362680_5	P12931
ENSP00000339484_1	Q86XD8
ENSP00000388190_4	Q86YR7
ENSP00000425536_3	Q9HBG6
ENSP00000445419_2	Q6UWM7
ENSP00000426978_5	Q9H1B4
ENSP00000370122_1	Q9Y6K1
ENSP00000353608_6	Q14574
ENSP00000371710_9	Q13634
ENSP00000362095_3	O60687
ENSP00000386378_4	Q9UJ71
ENSP00000382330_2	A6NCQ9
ENSP00000263800_4	P29376
ENSP00000386643_2	Q86U86
ENSP00000341280_6	Q92833
ENSP00000451291_1	P07910
ENSP00000403169_3	Q9UBC3
ENSP00000430221_7	O00339
ENSP00000424776_2	P46098
ENSP00000450958_1	Q6ZVK1
ENSP00000368523_1	Q9Y5T4
ENSP00000401555_1	P57796
ENSP00000230588_4	Q16819
ENSP00000384667_2	Q9BZE7
ENSP00000283147_2	P22004
ENSP00000203786_3	P98171
ENSP00000355195_2	Q8WXK4
ENSP00000359965_4	Q16206
ENSP00000420180_3	Q49A88
ENSP00000463534_5	Q13045
ENSP00000332170_3	Q7Z4N8
ENSP00000354558_13	P42345
ENSP00000356714_2	O75379
ENSP00000260210_3	Q9BRD0
ENSP00000472911_1	Q09FC8
ENSP00000360502_1	P51160
ENSP00000376792_2	Q96AJ9
ENSP00000321427_1	Q8NCM2
ENSP00000451151_1	Q14934
ENSP00000365147_2	Q96C19
ENSP00000256906_5	Q9H3N8
ENSP00000293350_8	Q8IZ83
ENSP00000387006_1	Q9HCG8
ENSP00000401704_1	Q9NYI0
ENSP00000334219_2	Q7Z7M0
ENSP00000428663_1	Q6ZMJ2
ENSP00000388273_2	Q96RR4
ENSP00000451300_1	P49757
ENSP00000218364_4	O43719
ENSP00000348253_3	Q8N108
ENSP00000355537_3	P35609
ENSP00000373404_2	Q5T653
ENSP00000454401_1	Q8WWX8
ENSP00000259467_1	Q13371
ENSP00000359469_2	Q9H582
ENSP00000346169_2	Q14141
ENSP00000423123_2	Q9NQI0
ENSP00000415876_1	Q9H8V3
ENSP00000439209_3	P11230
ENSP00000316244_3	P08908
ENSP00000358789_3	Q5TCZ1
ENSP00000430736_2	Q8TCF1
ENSP00000274711_8	O43300
ENSP00000278505_2	O94919
ENSP00000335660_4	Q3LHN2
ENSP00000282992_2	P19021
ENSP00000310966_1	O15446
ENSP00000307298_4	Q9UK73
ENSP00000337804_1	Q6Q759
ENSP00000225394_8	Q9Y2X7
ENSP00000394355_2	Q12841
ENSP00000429013_3	Q4VCS5
ENSP00000362195_5	Q99062
ENSP00000348821_9	P52179
ENSP00000218436_1	Q6UXX5
ENSP00000367938_1	O14548
ENSP00000311010_1	Q9UKW6
ENSP00000335506_8	Q96P48
ENSP00000357196_1	Q15262
ENSP00000390179_2	Q8NB42
ENSP00000377344_7	Q8IY21
ENSP00000288087_1	Q86V88
ENSP00000431926_3	Q9C0C7
ENSP00000322460_1	Q8IWT1
ENSP00000388658_2	O75746
ENSP00000390809_3	P27216
ENSP00000284116_1	Q8N9F7
ENSP00000318603_4	Q5R372
ENSP00000382390_5	Q96JN8
ENSP00000227451_1	Q9Y2E6
ENSP00000263575_2	Q06481
ENSP00000221943_2	Q9NW81
ENSP00000344874_2	P33402
ENSP00000370011_2	P55822
ENSP00000363916_2	Q9P121
ENSP00000356120_1	Q68G75
ENSP00000441780_7	Q01130
ENSP00000158166_4	Q8N5S9
ENSP00000355428_3	Q7L8J4
ENSP00000353846_3	O15075
ENSP00000345055_2	Q9NR82
ENSP00000305721_4	Q9P2D0
ENSP00000300107_1	O76031
ENSP00000383189_2	Q96MU8
ENSP00000399820_1	Q6NS38
ENSP00000340591_9	Q8TEW0
ENSP00000396616_2	P16452
ENSP00000437073_1	Q92614
ENSP00000256925_4	Q8TDN4
ENSP00000360108_5	O75061
ENSP00000434435_2	Q96PZ2
ENSP00000010299_3	Q8TAV0
ENSP00000356125_6	Q9H093
ENSP00000452433_1	Q9BYC5
ENSP00000301190_4	Q7Z3H0
ENSP00000326767_2	Q71SY5
ENSP00000389456_5	Q6ZS17
ENSP00000441520_1	Q2Y0W8
ENSP00000224949_3	Q5JRX3
ENSP00000352276_2	Q9NSG2
ENSP00000411607_4	Q969G3
ENSP00000365015_2	Q5VZ03
ENSP00000301046_1	P00709
ENSP00000335341_6	Q5VT25
ENSP00000328875_1	O60296
ENSP00000365725_3	Q8N2K0
ENSP00000389270_1	Q8N475
ENSP00000431851_1	Q9UHJ9
ENSP00000352210_1	Q96HC4
ENSP00000367485_1	Q96DZ1
ENSP00000380299_5	Q9BXI9
ENSP00000386282_1	P15336
ENSP00000301727_1	Q66K89
ENSP00000341619_1	P23771
ENSP00000428046_2	Q9NZL9
ENSP00000380450_1	Q8NFA2
ENSP00000295824_3	Q8N7U6
ENSP00000378404_2	O14874
ENSP00000364000_8	P05997
ENSP00000359801_7	Q03001
ENSP00000441845_6	Q99707
ENSP00000348246_1	Q9ULU4
ENSP00000426697_1	P54252
ENSP00000441317_2	O95302
ENSP00000398105_1	Q9BUX1
ENSP00000298198_4	Q6PCE3
ENSP00000265981_2	Q8WVD5
ENSP00000440950_2	Q9UPT9
ENSP00000362756_1	Q8NEA4
ENSP00000334499_3	O95758
ENSP00000267622_4	Q15643
ENSP00000352138_1	Q96J84
ENSP00000332288_1	Q5EBN2
ENSP00000388190_5	Q86YR7
ENSP00000425536_4	Q9HBG6
ENSP00000361064_2	Q9UNW1
ENSP00000385886_3	Q8IV61
ENSP00000307159_2	Q8NGG6
ENSP00000352248_1	Q9UJ72
ENSP00000382330_3	A6NCQ9
ENSP00000370122_2	Q9Y6K1
ENSP00000426978_6	Q9H1B4
ENSP00000371710_10	Q13634
ENSP00000362095_4	O60687
ENSP00000364140_5	P39059
ENSP00000339484_2	Q86XD8
ENSP00000445419_3	Q6UWM7
ENSP00000353608_7	Q14574
ENSP00000362680_6	P12931
ENSP00000401555_2	P57796
ENSP00000424776_3	P46098
ENSP00000345182_13	P78527
ENSP00000403169_4	Q9UBC3
ENSP00000430221_8	O00339
ENSP00000386643_3	Q86U86
ENSP00000306625_1	Q9BZE9
ENSP00000283147_3	P22004
ENSP00000368523_2	Q9Y5T4
ENSP00000263800_5	P29376
ENSP00000230588_5	Q16819
ENSP00000359973_1	Q16206
ENSP00000349252_2	P20701
ENSP00000420180_4	Q49A88
ENSP00000355195_3	Q8WXK4
ENSP00000274137_1	O75380
ENSP00000332170_4	Q7Z4N8
ENSP00000463534_6	Q13045
ENSP00000472911_2	Q09FC8
ENSP00000341280_7	Q92833
ENSP00000203786_4	P98171
ENSP00000260210_4	Q9BRD0
ENSP00000354558_14	P42345
ENSP00000376792_3	Q96AJ9
ENSP00000365147_3	Q96C19
ENSP00000343629_2	Q9Y520
ENSP00000402526_1	Q9H3N8
ENSP00000293350_9	Q8IZ83
ENSP00000428663_2	Q6ZMJ2
ENSP00000450810_1	Q14934
ENSP00000334219_3	Q7Z7M0
ENSP00000260129_1	Q96RS0
ENSP00000451300_2	P49757
ENSP00000451291_2	P07910
ENSP00000218364_5	O43719
ENSP00000401704_2	Q9NYI0
ENSP00000358718_1	Q5T655
ENSP00000360502_2	P51160
ENSP00000423123_3	Q9NQI0
ENSP00000430736_3	Q8TCF1
ENSP00000348253_4	Q8N108
ENSP00000387006_2	Q9HCG8
ENSP00000259467_2	Q13371
ENSP00000435818_1	Q14141
ENSP00000372272_1	Q3LI54
ENSP00000268129_1	P08910
ENSP00000358789_4	Q5TCZ1
ENSP00000355537_4	P35609
ENSP00000005257_1	P11233
ENSP00000454401_2	Q8WWX8
ENSP00000355541_1	Q9H583
ENSP00000274711_9	O43300
ENSP00000282992_3	P19021
ENSP00000307298_5	Q9UK73
ENSP00000265741_1	O94921
ENSP00000225394_9	Q9Y2X7
ENSP00000394355_3	Q12841
ENSP00000415876_2	Q9H8V3
ENSP00000311010_2	Q9UKW6
ENSP00000315295_1	Q6ZVL6
ENSP00000321427_2	Q8NCM2
ENSP00000429013_4	Q4VCS5
ENSP00000310966_2	O15446
ENSP00000390179_3	Q8NB42
ENSP00000221943_3	Q9NW81
ENSP00000388658_3	O75746
ENSP00000370011_3	P55822
ENSP00000362195_6	Q99062
ENSP00000222286_1	O14556
ENSP00000335506_9	Q96P48
ENSP00000363916_3	Q9P121
ENSP00000263575_3	Q06481
ENSP00000441780_8	Q01130
ENSP00000367309_1	P27338
ENSP00000218436_2	Q6UXX5
ENSP00000344874_3	P33402
ENSP00000380045_1	Q86V88
ENSP00000281844_1	Q5R372
ENSP00000431926_4	Q9C0C7
ENSP00000322460_2	Q8IWT1
ENSP00000158166_5	Q8N5S9
ENSP00000345055_3	Q9NR82
ENSP00000355428_4	Q7L8J4
ENSP00000418243_1	Q6NSI3
ENSP00000227451_2	Q9Y2E6
ENSP00000305721_5	Q9P2D0
ENSP00000348821_10	P52179
ENSP00000353846_4	O15075
ENSP00000340591_10	Q8TEW0
ENSP00000256925_5	Q8TDN4
ENSP00000382390_6	Q96JN8
ENSP00000284116_2	Q8N9F7
ENSP00000300107_2	O76031
ENSP00000383189_3	Q96MU8
ENSP00000437073_2	Q92614
ENSP00000234549_1	Q8TAV0
ENSP00000377344_8	Q8IY21
ENSP00000434435_3	Q96PZ2
ENSP00000301190_5	Q7Z3H0
ENSP00000425130_1	Q2YD98
ENSP00000360108_6	O75061
ENSP00000307369_1	Q5VZ18
ENSP00000464511_1	Q969G3
ENSP00000389257_1	Q9NSG2
ENSP00000437496_1	Q71SY5
ENSP00000329264_1	Q6ZS27
ENSP00000302111_1	P16455
ENSP00000424297_1	Q96HC4
ENSP00000223324_1	Q9BYC8
ENSP00000431851_2	Q9UHJ9
ENSP00000386282_2	P15336
ENSP00000380299_6	Q9BXI9
ENSP00000365725_4	Q8N2K0
ENSP00000351094_1	Q9NZM1
ENSP00000385629_1	Q96DZ1
ENSP00000335341_7	Q5VT25
ENSP00000348246_2	Q9ULU4
ENSP00000398105_2	Q9BUX1
ENSP00000295824_4	Q8N7U6
ENSP00000426697_2	P54252
ENSP00000378405_1	O14874
ENSP00000316782_1	Q9H094
ENSP00000389270_2	Q8N475
ENSP00000441317_3	O95302
ENSP00000265981_3	Q8WVD5
ENSP00000341619_2	P23771
ENSP00000356122_1	Q68G75
ENSP00000301727_2	Q66K89
ENSP00000362756_2	Q8NEA4
ENSP00000380450_2	Q8NFA2
ENSP00000334499_4	O95758
ENSP00000323050_1	Q99708
ENSP00000369666_1	Q6PCT2
ENSP00000308541_1	P00734
ENSP00000385886_4	Q8IV61
ENSP00000382330_4	A6NCQ9
ENSP00000420070_1	Q86YR7
ENSP00000370122_3	Q9Y6K1
ENSP00000284287_1	Q8NGG7
ENSP00000267622_5	Q15643
ENSP00000422976_1	Q9H1B4
ENSP00000440950_3	Q9UPT9
ENSP00000342832_1	O60688
ENSP00000425536_5	Q9HBG6
ENSP00000359801_8	Q03001
ENSP00000361064_3	Q9UNW1
ENSP00000352248_2	Q9UJ72
ENSP00000332288_2	Q5EBN2
ENSP00000422138_1	Q13634
ENSP00000364000_9	P05997
ENSP00000224949_4	Q5JRX3
ENSP00000337804_2	Q6Q759
ENSP00000244137_1	P12955
ENSP00000353608_8	Q14574
ENSP00000328875_2	O60296
ENSP00000339484_3	Q86XD8
ENSP00000368523_3	Q9Y5T4
ENSP00000424776_4	P46098
ENSP00000401555_3	P57796
ENSP00000445419_4	Q6UWM7
ENSP00000364140_6	P39059
ENSP00000412305_1	Q9UBC3
ENSP00000283147_4	P22004
ENSP00000230588_6	Q16819
ENSP00000359973_2	Q16206
ENSP00000430221_9	O00339
ENSP00000352138_2	Q96J84
ENSP00000386643_4	Q86U86
ENSP00000309968_3	P78536
ENSP00000263800_6	P29376
ENSP00000472911_3	Q09FC8
ENSP00000376792_4	Q96AJ9
ENSP00000337174_1	Q49A92
ENSP00000274137_2	O75380
ENSP00000349252_3	P20701
ENSP00000463534_7	Q13045
ENSP00000306625_2	Q9BZE9
ENSP00000357196_2	Q15262
ENSP00000365147_4	Q96C19
ENSP00000355195_4	Q8WXK4
ENSP00000401749_1	Q7Z4N8
ENSP00000451291_3	P07910
ENSP00000364594_1	Q9BRD0
ENSP00000402526_2	Q9H3N8
ENSP00000341280_8	Q92833
ENSP00000288098_1	Q6ZMJ4
ENSP00000293350_10	Q8IZ83
ENSP00000450810_2	Q14934
ENSP00000430736_4	Q8TCF1
ENSP00000345984_1	O43734
ENSP00000203786_5	P98171
ENSP00000348253_5	Q8N108
ENSP00000334219_4	Q7Z7M0
ENSP00000335566_1	Q3LI58
ENSP00000354558_15	P42345
ENSP00000259467_3	Q13371
ENSP00000452069_1	P49757
ENSP00000358789_5	Q5TCZ1
ENSP00000423123_4	Q9NQI0
ENSP00000454401_3	Q8WWX8
ENSP00000307298_6	Q9UK73
ENSP00000355537_5	P35609
ENSP00000435818_2	Q14141
ENSP00000274711_10	O43300
ENSP00000401704_3	Q9NYI0
ENSP00000394355_4	Q12841
ENSP00000311010_3	Q9UKW6
ENSP00000378338_1	Q9Y2X7
ENSP00000360502_4	P51160
ENSP00000390179_4	Q8NB42
ENSP00000312029_1	P55851
ENSP00000465099_1	O15446
ENSP00000388658_4	O75746
ENSP00000415876_3	Q9H8V3
ENSP00000282992_4	P19021
ENSP00000301183_1	Q9NW81
ENSP00000005257_2	P11233
ENSP00000429013_5	Q4VCS5
ENSP00000362195_7	Q99062
ENSP00000321427_3	Q8NCM2
ENSP00000260129_2	Q96RS0
ENSP00000441780_9	Q01130
ENSP00000363916_4	Q9P121
ENSP00000358718_2	Q5T655
ENSP00000368799_1	Q86V97
ENSP00000387006_3	Q9HCG8
ENSP00000218436_3	Q6UXX5
ENSP00000350027_1	Q5R372
ENSP00000335506_10	Q96P48
ENSP00000431245_1	P33402
ENSP00000263575_4	Q06481
ENSP00000268129_2	P08910
ENSP00000222286_2	O14556
ENSP00000345055_4	Q9NR82
ENSP00000322460_3	Q8IWT1
ENSP00000227451_3	Q9Y2E6
ENSP00000158166_6	Q8N5S9
ENSP00000369618_1	Q7L8L6
ENSP00000343629_3	Q9Y520
ENSP00000371267_1	P27348
ENSP00000437073_3	Q92614
ENSP00000265741_2	O94921
ENSP00000234549_2	Q8TAV0
ENSP00000305721_6	Q9P2D0
ENSP00000256925_6	Q8TDN4
ENSP00000323687_1	Q9C0C9
ENSP00000284116_3	Q8N9F7
ENSP00000353846_5	O15075
ENSP00000383189_5	Q96MU8
ENSP00000300107_3	O76031
ENSP00000340591_11	Q8TEW0
ENSP00000301190_6	Q7Z3H0
ENSP00000315295_2	Q6ZVL6
ENSP00000472020_1	Q96Q04
ENSP00000418243_2	Q6NSI3
ENSP00000348821_11	P52179
ENSP00000382390_7	Q96JN8
ENSP00000360108_7	O75061
ENSP00000464511_2	Q969G3
ENSP00000307369_2	Q5VZ18
ENSP00000377344_9	Q8IY21
ENSP00000301071_1	Q71U36
ENSP00000389257_2	Q9NSG2
ENSP00000424297_2	Q96HC4
ENSP00000423340_1	Q2YD98
ENSP00000355541_2	Q9H583
ENSP00000231423_1	P16471
ENSP00000368459_1	Q9UHK0
ENSP00000386526_1	P15336
ENSP00000223324_2	Q9BYC8
ENSP00000431140_1	Q9BXJ0
ENSP00000385629_2	Q96DZ1
ENSP00000329264_2	Q6ZS27
ENSP00000348246_3	Q9ULU4
ENSP00000398105_3	Q9BUX1
ENSP00000335341_8	Q5VT25
ENSP00000342263_1	Q8N7U6
ENSP00000441317_4	O95302
ENSP00000305826_1	Q8N2K1
ENSP00000341619_3	P23771
ENSP00000356122_2	Q68G75
ENSP00000362756_3	Q8NEA4
ENSP00000437157_1	P54252
ENSP00000301727_3	Q66K89
ENSP00000389270_3	Q8N475
ENSP00000382330_5	A6NCQ9
ENSP00000265981_4	Q8WVD5
ENSP00000385886_5	Q8IV61
ENSP00000369666_2	Q6PCT2
ENSP00000360883_1	O14879
ENSP00000422976_2	Q9H1B4
ENSP00000370122_4	Q9Y6K1
ENSP00000334499_5	O95758
ENSP00000420070_2	Q86YR7
ENSP00000380450_3	Q8NFA2
ENSP00000308541_2	P00734
ENSP00000351094_2	Q9NZM1
ENSP00000437823_1	Q9UNW1
ENSP00000352248_3	Q9UJ72
ENSP00000319501_1	O60701
ENSP00000332288_3	Q5EBN2
ENSP00000339484_4	Q86XD8
ENSP00000392068_1	Q14574
ENSP00000253063_1	P58004
ENSP00000362441_1	P46100
ENSP00000328875_3	O60296
ENSP00000382857_1	Q9Y5T5
ENSP00000358713_1	Q9UPU3
ENSP00000364000_10	P05997
ENSP00000230588_7	Q16819
ENSP00000364140_7	P39059
ENSP00000412305_2	Q9UBC3
ENSP00000422138_2	Q13634
ENSP00000316782_2	Q9H094
ENSP00000274813_1	P22033
ENSP00000359973_3	Q16206
ENSP00000430221_10	O00339
ENSP00000284287_2	Q8NGG7
ENSP00000472570_1	Q6UWN0
ENSP00000472911_4	Q09FC8
ENSP00000352138_3	Q96J84
ENSP00000395017_1	Q96AJ9
ENSP00000386643_5	Q86U86
ENSP00000404924_1	Q03001
ENSP00000349252_4	P20701
ENSP00000274137_3	O75380
ENSP00000365147_5	Q96C19
ENSP00000425536_6	Q9HBG6
ENSP00000323050_2	Q99708
ENSP00000463534_8	Q13045
ENSP00000347293_1	P29376
ENSP00000355195_5	Q8WXK4
ENSP00000306625_3	Q9BZE9
ENSP00000451291_4	P07910
ENSP00000380226_1	P12955
ENSP00000364594_2	Q9BRD0
ENSP00000402526_3	Q9H3N8
ENSP00000267622_6	Q15643
ENSP00000295746_1	Q8TCG1
ENSP00000348253_6	Q8N108
ENSP00000401749_2	Q7Z4N8
ENSP00000450810_3	Q14934
ENSP00000410142_1	Q8IZ83
ENSP00000309968_4	P78536
ENSP00000380478_1	Q92833
ENSP00000259467_4	Q13371
ENSP00000335566_2	Q3LI58
ENSP00000425359_1	Q9NQI0
ENSP00000307298_7	Q9UK73
ENSP00000452069_2	P49757
ENSP00000203786_6	P98171
ENSP00000402981_1	P42356
ENSP00000364239_1	Q14142
ENSP00000394355_5	Q12841
ENSP00000357196_3	Q15262
ENSP00000456234_1	Q8WWX8
ENSP00000355537_6	P35609
ENSP00000311010_4	Q9UKW6
ENSP00000401704_4	Q9NYI0
ENSP00000288098_2	Q6ZMJ4
ENSP00000358789_6	Q5TCZ1
ENSP00000378338_2	Q9Y2X7
ENSP00000379515_1	O43303
ENSP00000370377_1	Q5JRX3
ENSP00000337174_2	Q49A92
ENSP00000334219_5	Q7Z7M0
ENSP00000465099_2	O15446
ENSP00000267116_1	Q8NB46
ENSP00000337804_3	Q6Q759
ENSP00000330343_1	P55854
ENSP00000345984_2	O43734
ENSP00000360502_5	P51160
ENSP00000415876_4	Q9H8V3
ENSP00000388658_5	O75746
ENSP00000403910_1	Q9NW81
ENSP00000005257_3	P11233
ENSP00000368450_1	Q01151
ENSP00000363916_5	Q9P121
ENSP00000222286_3	O14556
ENSP00000321427_4	Q8NCM2
ENSP00000282992_5	P19021
ENSP00000358718_3	Q5T655
ENSP00000362196_1	Q99062
ENSP00000350027_2	Q5R372
ENSP00000431245_2	P33402
ENSP00000263575_5	Q06481
ENSP00000341942_1	Q4VNC0
ENSP00000337998_1	Q9HCH0
ENSP00000218436_4	Q6UXX5
ENSP00000359419_1	Q9NR82
ENSP00000368799_2	Q86V97
ENSP00000268129_3	P08910
ENSP00000335506_11	Q96P48
ENSP00000322460_4	Q8IWT1
ENSP00000434055_1	Q9Y2E6
ENSP00000234549_3	Q8TAV0
ENSP00000260129_3	Q96RS0
ENSP00000158166_7	Q8N5S9
ENSP00000284116_4	Q8N9F7
ENSP00000265741_3	O94921
ENSP00000256925_7	Q8TDN4
ENSP00000437073_4	Q92614
ENSP00000323687_2	Q9C0C9
ENSP00000305721_7	Q9P2D0
ENSP00000369618_2	Q7L8L6
ENSP00000301190_7	Q7Z3H0
ENSP00000383189_6	Q96MU8
ENSP00000300107_4	O76031
ENSP00000315295_3	Q6ZVL6
ENSP00000464511_3	Q969G3
ENSP00000361623_1	Q6NSI4
ENSP00000369223_1	O15075
ENSP00000307369_3	Q5VZ18
ENSP00000360108_8	O75061
ENSP00000424297_3	Q96HC4
ENSP00000371267_2	P27348
ENSP00000386526_2	P15336
ENSP00000381120_1	Q8IY22
ENSP00000368459_2	Q9UHK0
ENSP00000311986_1	Q8TEW0
ENSP00000389257_3	Q9NSG2
ENSP00000441317_5	O95302
ENSP00000353732_1	Q96DZ5
ENSP00000348246_4	Q9ULU4
ENSP00000321519_1	Q8NEA5
ENSP00000340609_1	Q68J44
ENSP00000342263_2	Q8N7U6
ENSP00000341082_1	Q9BYC9
ENSP00000368632_1	P23771
ENSP00000382390_8	Q96JN8
ENSP00000244769_1	P54253
ENSP00000398105_4	Q9BUX1
ENSP00000301727_4	Q66K89
ENSP00000431140_2	Q9BXJ0
ENSP00000348821_12	P52179
ENSP00000320089_1	A6NCS4
ENSP00000472020_2	Q96Q04
ENSP00000329264_3	Q6ZS27
ENSP00000265981_5	Q8WVD5
ENSP00000369666_3	Q6PCT2
ENSP00000017003_1	Q9H1B5
ENSP00000355729_1	Q5VT25
ENSP00000370122_5	Q9Y6K1
ENSP00000383917_1	Q8IV61
ENSP00000389270_4	Q8N475
ENSP00000334499_6	O95758
ENSP00000351094_3	Q9NZM1
ENSP00000339484_5	Q86XD8
ENSP00000437823_2	Q9UNW1
ENSP00000332288_4	Q5EBN2
ENSP00000420070_3	Q86YR7
ENSP00000337034_1	Q9UJ78
ENSP00000380450_4	Q8NFA2
ENSP00000364000_11	P05997
ENSP00000328875_4	O60296
ENSP00000383719_1	Q8N2K1
ENSP00000392068_2	Q14574
ENSP00000364140_8	P39059
ENSP00000412305_3	Q9UBC3
ENSP00000395017_2	Q96AJ9
ENSP00000360546_1	O00341
ENSP00000253063_2	P58004
ENSP00000359973_4	Q16206
ENSP00000446637_1	Q71U36
ENSP00000269202_2	Q16820
ENSP00000360883_2	O14879
ENSP00000316782_3	Q9H094
ENSP00000352138_4	Q96J84
ENSP00000284287_3	Q8NGG7
ENSP00000382030_1	Q09MP3
ENSP00000274137_4	O75380
ENSP00000349252_5	P20701
ENSP00000386643_6	Q86U86
ENSP00000365147_6	Q96C19
ENSP00000308541_4	P00734
ENSP00000358713_2	Q9UPU3
ENSP00000323050_3	Q99708
ENSP00000332353_1	Q13635
ENSP00000382857_2	Q9Y5T5
ENSP00000367185_1	Q6UWN5
ENSP00000343629_4	Q9Y520
ENSP00000425536_7	Q9HBG6
ENSP00000355195_6	Q8WXK4
ENSP00000302176_1	Q9BZE9
ENSP00000362441_2	P46100
ENSP00000450725_1	P07910
ENSP00000422909_1	O60701
ENSP00000402526_4	Q9H3N8
ENSP00000231423_2	P16471
ENSP00000274813_2	P22033
ENSP00000347293_2	P29376
ENSP00000371193_1	Q9BRF8
ENSP00000360051_1	Q8N108
ENSP00000401749_3	Q7Z4N8
ENSP00000391890_1	P12955
ENSP00000309968_5	P78536
ENSP00000335566_3	Q3LI58
ENSP00000450810_4	Q14934
ENSP00000380478_2	Q92833
ENSP00000307298_8	Q9UK73
ENSP00000463534_9	Q13045
ENSP00000425359_2	Q9NQI0
ENSP00000267622_7	Q15643
