pdbid	total_aa	distinct_bp	tot_aa_var_1kgenomes	dist_bp_var_1kgenomes	perc_var_1kgenomes
3D9I	278	142	8	4	0.0288
4DK9	139	139	4	4	0.0288
2V9Q	208	208	6	6	0.0288
3D9M	278	142	8	4	0.0288
1UC6	104	104	3	3	0.0288
3D9N	278	142	8	4	0.0288
1W1D	139	139	4	5	0.0288
3BIN	278	278	8	8	0.0288
2D1I	628	314	18	9	0.0287
2YC0	349	349	10	10	0.0287
3D9L	279	143	8	4	0.0287
1A3Q	558	279	16	8	0.0287
3D9P	279	143	8	4	0.0287
2YDE	349	349	10	10	0.0287
1BQS	209	209	6	6	0.0287
2HXS	174	174	5	5	0.0287
2KA2	70	35	2	1	0.0286
4BGJ	105	105	3	3	0.0286
3KV4	419	419	12	12	0.0286
2KA1	70	35	2	1	0.0286
2ENN	70	70	2	2	0.0286
3EHW	841	141	24	4	0.0285
2G4D	422	211	12	6	0.0284
2FOL	141	141	4	4	0.0284
3PV1	422	212	12	6	0.0284
3IJC	353	353	10	11	0.0283
2HE7	283	283	8	8	0.0283
1SIF	71	71	2	2	0.0282
2ODB	177	177	5	5	0.0282
1SHT	177	177	5	5	0.0282
2V5T	177	177	5	5	0.0282
3LLU	177	177	5	5	0.0282
2DL5	71	71	2	2	0.0282
2I85	142	142	4	4	0.0282
1ADZ	71	71	2	2	0.0282
2PNR	1494	445	42	12	0.0281
2KB0	178	178	5	5	0.0281
2ASE	178	178	5	5	0.0281
1ZCM	321	321	9	9	0.0280
2DG3	107	107	3	3	0.0280
1EYM	214	107	6	3	0.0280
4DH0	107	107	3	3	0.0280
1D7I	214	107	6	3	0.0280
1FKT	107	107	3	3	0.0280
3EHV	214	72	6	2	0.0280
1FKG	107	107	3	3	0.0280
1Y2E	642	326	18	9	0.0280
4JVB	143	143	4	4	0.0280
4FAP	107	107	3	3	0.0280
2RSE	107	107	3	3	0.0280
1NSG	107	107	3	3	0.0280
2PPO	107	107	3	3	0.0280
1F40	107	107	3	3	0.0280
1XON	644	326	18	9	0.0280
1FAP	107	107	3	3	0.0280
1J4R	321	107	9	3	0.0280
1Y2B	644	326	18	9	0.0280
4IPX	107	107	3	3	0.0280
2DG4	107	107	3	3	0.0280
3FAP	107	107	3	3	0.0280
1QPF	214	107	6	3	0.0280
1D7J	214	107	6	3	0.0280
1BKF	107	107	3	3	0.0280
3ZNX	250	250	7	7	0.0280
1FKH	107	107	3	3	0.0280
1TB7	643	326	18	9	0.0280
2FAP	107	107	3	3	0.0280
2DO0	107	107	3	3	0.0280
2PPP	107	107	3	3	0.0280
1XOQ	644	326	18	9	0.0280
1FKR	107	107	3	3	0.0280
1FKD	107	107	3	3	0.0280
4JV6	143	143	4	4	0.0280
2FKE	107	107	3	3	0.0280
2DG9	107	107	3	3	0.0280
1J4H	107	107	3	3	0.0280
1FKI	214	107	6	3	0.0280
1TBB	644	326	18	9	0.0280
1D7H	214	107	6	3	0.0280
1FKS	107	107	3	3	0.0280
1FKF	107	107	3	3	0.0280
1QPL	214	107	6	3	0.0280
2ARY	644	322	18	9	0.0280
1Y8P	465	465	13	13	0.0280
1BL4	214	107	6	3	0.0280
1D6O	214	107	6	3	0.0280
2PPN	107	107	3	3	0.0280
3SHW	286	286	8	8	0.0280
1XOM	644	326	18	9	0.0280
1J4I	107	107	3	3	0.0280
1FKJ	107	107	3	3	0.0280
1Y2K	644	326	18	9	0.0280
1A7X	214	107	6	3	0.0280
1FKB	107	107	3	3	0.0280
3JZH	359	359	10	11	0.0279
3TUO	358	101	10	3	0.0279
3IJ1	359	359	10	11	0.0279
2GBR	215	72	6	2	0.0279
3IIW	359	359	10	11	0.0279
1IZ3	323	323	9	9	0.0279
3JZN	358	358	10	11	0.0279
3JPX	359	359	10	11	0.0279
1XOR	645	327	18	9	0.0279
2IY1	430	215	12	6	0.0279
3JZG	359	359	10	11	0.0279
3IJ0	359	359	10	11	0.0279
3K27	360	360	10	11	0.0278
2LB3	36	36	1	1	0.0278
2X7F	1188	288	33	8	0.0278
1WM3	72	72	2	2	0.0278
1IQ3	108	108	3	3	0.0278
2DN6	108	108	3	3	0.0278
2COR	72	72	2	2	0.0278
2PE9	144	72	4	2	0.0278
3EFU	72	72	2	2	0.0278
2PEA	144	72	4	2	0.0278
2EGP	72	72	2	2	0.0278
3K26	360	360	10	11	0.0278
3SL6	1301	329	36	9	0.0277
2GBM	289	73	8	2	0.0277
3SL4	1303	330	36	9	0.0276
2PW3	652	327	18	9	0.0276
2I7A	145	145	4	4	0.0276
1SHU	181	181	5	5	0.0276
3SL5	1302	330	36	9	0.0276
1Y2C	652	326	18	9	0.0276
2W3C	508	508	14	14	0.0276
1Y2D	652	326	18	9	0.0276
4JV8	145	145	4	4	0.0276
2QYN	651	327	18	9	0.0276
3V9B	1309	331	36	9	0.0275
3AVR	436	436	12	12	0.0275
1MI1	654	343	18	9	0.0275
3K4S	327	327	9	9	0.0275
3IIY	364	364	10	11	0.0275
2R2Q	218	109	6	3	0.0275
1UF0	109	109	3	3	0.0275
2GBN	73	73	2	2	0.0274
2KCX	73	73	2	2	0.0274
2K2I	73	73	2	2	0.0274
2ZCB	219	74	6	2	0.0274
2A4J	73	73	2	2	0.0274
3MAX	1096	366	30	11	0.0274
3AVS	438	438	12	12	0.0274
3TYY	146	75	4	2	0.0274
1M39	73	73	2	2	0.0274
3T5I	584	149	16	4	0.0274
3EEC	146	73	4	2	0.0274
1MKD	3936	328	108	9	0.0274
3EPB	293	293	8	9	0.0273
2JX3	110	110	3	3	0.0273
3UWT	183	183	5	5	0.0273
1NVP	367	367	10	10	0.0272
2FM0	1322	334	36	9	0.0272
1ZKN	1325	334	36	9	0.0272
1PTW	1322	334	36	9	0.0272
1OYN	1322	334	36	9	0.0272
1Q9M	1324	334	36	9	0.0272
2FM5	1322	334	36	9	0.0272
3QQ8	257	257	7	8	0.0272
2DYN	222	111	6	3	0.0270
2YQI	74	74	2	2	0.0270
2LAT	37	37	1	1	0.0270
2RMX	111	111	3	3	0.0270
1M62	74	74	2	2	0.0270
2DAO	111	111	3	3	0.0270
2YU7	111	111	3	3	0.0270
1M7K	74	74	2	2	0.0270
2LAN	74	74	2	2	0.0270
2XK5	148	75	4	2	0.0270
1X6C	111	111	3	3	0.0270
3SL3	1295	329	35	9	0.0270
3T9L	222	222	6	6	0.0270
1TBE	148	76	4	2	0.0270
3SL8	1299	329	35	9	0.0269
2GBJ	149	76	4	2	0.0268
3DVG	149	76	4	2	0.0268
2GBK	299	76	8	2	0.0268
3NOB	598	76	16	2	0.0268
2WIM	522	272	14	7	0.0268
3ECI	224	112	6	3	0.0268
3DVN	298	76	8	2	0.0268
2ECD	112	112	3	4	0.0268
3NS8	149	76	4	2	0.0268
3C0I	298	298	8	8	0.0268
2YSQ	75	75	2	2	0.0267
3IHP	150	75	4	2	0.0267
3REZ	449	115	12	4	0.0267
4DRZ	150	150	4	4	0.0267
3H7S	150	75	4	2	0.0267
4A3O	412	207	11	6	0.0267
3C0H	600	300	16	8	0.0267
3HU3	899	453	24	13	0.0267
1I7M	525	273	14	8	0.0267
3MTN	714	363	19	11	0.0266
3HU1	2706	451	72	13	0.0266
3DRX	827	178	22	5	0.0266
1DYN	226	113	6	3	0.0265
3MFR	302	302	8	8	0.0265
2YUX	113	113	3	3	0.0265
3H7P	151	76	4	2	0.0265
2XY2	189	189	5	5	0.0265
2JF5	151	76	4	2	0.0265
1Y8N	452	452	12	12	0.0265
3HU2	2712	452	72	13	0.0265
1WJ4	113	113	3	3	0.0265
1Y8O	452	452	12	12	0.0265
2WCY	151	151	4	5	0.0265
3MFT	302	302	8	8	0.0265
1DT9	378	378	10	10	0.0265
3MFU	302	302	8	8	0.0265
1H4L	834	417	22	11	0.0264
3MFS	303	303	8	8	0.0264
2XEW	908	76	24	2	0.0264
3GUC	416	236	11	6	0.0264
3N32	76	76	2	2	0.0263
3EH1	723	723	19	19	0.0263
1UBQ	76	76	2	2	0.0263
2GZ5	304	304	8	9	0.0263
2OI0	266	266	7	7	0.0263
4FLJ	304	304	8	9	0.0263
2G7R	152	76	4	2	0.0263
1D3Z	76	76	2	2	0.0263
4IU6	304	304	8	9	0.0263
2B3H	304	304	8	9	0.0263
2NQ6	304	304	8	9	0.0263
2G6P	304	304	8	9	0.0263
2KN5	76	76	2	2	0.0263
3R90	2169	181	57	5	0.0263
1C3T	76	76	2	2	0.0263
2EPU	38	38	1	1	0.0263
2KLG	76	76	2	2	0.0263
4FLK	304	304	8	9	0.0263
4HXX	304	304	8	9	0.0263
2B3K	304	304	8	9	0.0263
2BGF	152	76	4	2	0.0263
1G6J	76	76	2	2	0.0263
2L0F	76	76	2	2	0.0263
2KTF	76	76	2	2	0.0263
2NQ7	304	304	8	9	0.0263
3S9G	152	79	4	2	0.0263
2K7B	76	76	2	2	0.0263
2CSS	114	114	3	3	0.0263
4FLL	304	304	8	9	0.0263
2KOX	76	76	2	2	0.0263
3N30	152	76	4	2	0.0263
2B3L	304	304	8	9	0.0263
1UBI	76	76	2	2	0.0263
2JZZ	76	76	2	2	0.0263
2LJ5	76	76	2	2	0.0263
3HM3	304	76	8	2	0.0263
4FLI	304	304	8	9	0.0263
2XY1	190	190	5	5	0.0263
2NR2	76	76	2	2	0.0263
3ZNV	267	267	7	7	0.0262
2CRY	115	115	3	3	0.0261
2D87	115	115	3	3	0.0261
3DH1	614	154	16	4	0.0261
3KRM	459	155	12	4	0.0261
1RI9	77	77	2	2	0.0260
1PBK	116	116	3	3	0.0259
3D32	232	116	6	3	0.0259
3KB5	193	193	5	5	0.0259
2DHA	116	116	3	3	0.0259
3Q71	193	193	5	5	0.0259
3IEI	2480	310	64	8	0.0258
3M1D	155	78	4	2	0.0258
3OB9	428	92	11	3	0.0257
1D5F	1050	350	27	9	0.0257
1WM2	78	78	2	2	0.0256
3DOW	117	117	3	3	0.0256
3C0G	626	320	16	8	0.0256
2K8B	156	156	4	4	0.0256
3UEN	195	195	5	6	0.0256
1KOT	117	117	3	3	0.0256
1GNU	117	117	3	3	0.0256
3UA6	117	66	3	3	0.0256
2K8C	156	156	4	4	0.0256
1B8K	78	78	2	3	0.0256
2KXF	196	196	5	5	0.0255
2KXH	196	196	5	5	0.0255
1K8F	628	157	16	4	0.0255
4AQ3	705	121	18	3	0.0255
3DSH	236	236	6	6	0.0254
2IVX	511	257	13	7	0.0254
4HNI	552	279	14	8	0.0254
2LZ1	79	79	2	2	0.0253
1KVJ	79	79	2	3	0.0253
1DSZ	158	158	4	4	0.0253
2ECI	79	79	2	2	0.0253
2HH2	79	79	2	2	0.0253
1OSH	198	198	5	5	0.0253
3L1B	198	198	5	5	0.0253
1KVI	79	79	2	3	0.0253
3O0G	832	438	21	11	0.0252
2DAV	119	119	3	4	0.0252
1UNG	833	434	21	11	0.0252
4EUP	714	359	18	9	0.0252
2KIE	119	119	3	3	0.0252
2JZX	159	159	4	4	0.0252
4EUQ	714	359	18	9	0.0252
3A62	238	238	6	6	0.0252
2QGX	636	162	16	4	0.0252
2HQU	399	141	10	4	0.0251
2K8A	80	80	2	2	0.0250
2ESV	360	360	9	9	0.0250
2YTU	120	120	3	3	0.0250
2KZA	40	40	1	1	0.0250
2K89	80	80	2	2	0.0250
1M05	720	360	18	9	0.0250
2CQ7	40	40	1	1	0.0250
2Q8I	442	442	11	11	0.0249
3G4G	1125	292	28	7	0.0249
1B0R	362	362	9	9	0.0249
1IMH	562	281	14	7	0.0249
1UNL	884	442	22	11	0.0249
1JHJ	161	161	4	4	0.0248
4D90	242	122	6	3	0.0248
2VKT	242	242	6	6	0.0248
1HA1	161	161	4	4	0.0248
3KUC	243	243	6	6	0.0247
2VJE	243	122	6	3	0.0247
3H8V	405	221	10	5	0.0247
3IAK	324	324	8	8	0.0247
1IU1	243	123	6	3	0.0247
2OCS	81	81	2	2	0.0247
1GUA	243	243	6	6	0.0247
2EQM	81	81	2	2	0.0247
4GLL	608	311	15	8	0.0247
2C7H	81	81	2	2	0.0247
2A07	487	89	12	2	0.0246
1C1Y	244	244	6	6	0.0246
3E1Y	1708	508	42	12	0.0246
4E96	122	122	3	3	0.0246
1HLA	367	367	9	9	0.0245
2LMD	163	163	4	4	0.0245
3IAD	1141	299	28	7	0.0245
1WOJ	204	204	5	5	0.0245
4L42	287	287	7	7	0.0244
1JOC	246	123	6	3	0.0244
4HXS	123	123	3	3	0.0244
2HLA	369	369	9	9	0.0244
2D9D	82	82	2	2	0.0244
4HXP	123	123	3	3	0.0244
1WIL	82	82	2	2	0.0244
4HXM	123	123	3	3	0.0244
1HSB	369	369	9	9	0.0244
1UP1	164	164	4	4	0.0244
3HLA	369	369	9	9	0.0244
3BZE	1476	372	36	9	0.0244
4DON	123	123	3	3	0.0244
1WY8	82	82	2	2	0.0244
2IZX	41	41	1	1	0.0244
3SDE	494	494	12	12	0.0243
1C4Z	1194	494	29	11	0.0243
4A64	1316	373	32	8	0.0243
1QQD	371	371	9	9	0.0243
1JF1	370	370	9	9	0.0243
1JHT	370	370	9	9	0.0243
3U5K	493	127	12	3	0.0243
1MHE	744	372	18	9	0.0242
4HXO	124	124	3	3	0.0242
3L2O	331	331	8	8	0.0242
4HXL	124	124	3	3	0.0242
2LT7	124	124	3	3	0.0242
3MRK	372	372	9	9	0.0242
3D25	372	372	9	9	0.0242
4A9L	124	124	3	3	0.0242
4GYY	1320	671	32	16	0.0242
1WFG	124	124	3	3	0.0242
3A1A	124	124	3	3	0.0242
4HXN	124	124	3	3	0.0242
2R2J	289	289	7	7	0.0242
4HXR	124	124	3	3	0.0242
3BHB	372	372	9	9	0.0242
4HXK	124	124	3	3	0.0242
2P5E	374	374	9	9	0.0241
3GSW	373	373	9	9	0.0241
4JFO	748	374	18	9	0.0241
2F54	746	373	18	9	0.0241
3FQR	373	373	9	9	0.0241
1KPR	746	373	18	9	0.0241
3GSN	373	373	9	9	0.0241
3UPR	748	374	18	9	0.0241
4GJE	83	83	2	2	0.0241
3O3D	748	374	18	9	0.0241
2GUO	748	374	18	9	0.0241
1QSF	373	373	9	9	0.0241
3ZYU	249	125	6	3	0.0241
1S9Y	373	373	9	9	0.0241
1T1Z	374	374	9	9	0.0241
3QFJ	374	374	9	9	0.0241
1DUZ	748	374	18	9	0.0241
3PWJ	748	374	18	9	0.0241
3MRQ	373	373	9	9	0.0241
3FQW	373	373	9	9	0.0241
3VRJ	374	374	9	9	0.0241
1EEY	748	374	18	9	0.0241
1I7R	748	374	18	9	0.0241
3FT4	374	374	9	9	0.0241
3BZF	746	373	18	9	0.0241
3UTT	748	374	18	9	0.0241
1KTL	746	373	18	9	0.0241
4GYW	1330	677	32	16	0.0241
2GIT	748	374	18	9	0.0241
3H9H	748	374	18	9	0.0241
1T1W	374	374	9	9	0.0241
2GT9	748	374	18	9	0.0241
3GSX	373	373	9	9	0.0241
1QR1	748	374	18	9	0.0241
3BO8	373	373	9	9	0.0241
3GSO	373	373	9	9	0.0241
3QDG	374	374	9	9	0.0241
3IXA	748	374	18	9	0.0241
4GJF	83	83	2	2	0.0241
3O3E	748	374	18	9	0.0241
3H7B	748	374	18	9	0.0241
1I1Y	748	374	18	9	0.0241
3H9S	374	374	9	9	0.0241
3BH8	373	373	9	9	0.0241
1T20	374	374	9	9	0.0241
1TVB	748	374	18	9	0.0241
2CLR	748	374	18	9	0.0241
3PWL	748	374	18	9	0.0241
3MRR	374	374	9	9	0.0241
3FQX	373	373	9	9	0.0241
3GSU	374	374	9	9	0.0241
1EEZ	748	374	18	9	0.0241
1I7T	748	374	18	9	0.0241
3O3A	748	374	18	9	0.0241
1I1F	748	374	18	9	0.0241
2GTW	748	374	18	9	0.0241
1S9W	373	373	9	9	0.0241
1T1X	374	374	9	9	0.0241
2P5W	374	374	9	9	0.0241
1S8D	374	374	9	9	0.0241
3MRO	374	374	9	9	0.0241
3FQT	373	373	9	9	0.0241
1UNH	830	415	20	10	0.0241
3GSQ	373	373	9	9	0.0241
3QDJ	374	374	9	9	0.0241
4L3J	291	291	7	7	0.0241
4GJG	83	83	2	2	0.0241
3SWB	83	83	2	2	0.0241
3MYJ	748	374	18	9	0.0241
3FT2	374	374	9	9	0.0241
3D3V	374	374	9	9	0.0241
3BH9	374	374	9	9	0.0241
1T21	374	374	9	9	0.0241
2RFX	374	374	9	9	0.0241
3D39	374	374	9	9	0.0241
1QEW	374	374	9	9	0.0241
1QRN	373	373	9	9	0.0241
3LN4	373	373	9	9	0.0241
3PWN	748	374	18	9	0.0241
3BGM	373	373	9	9	0.0241
3QEQ	374	374	9	9	0.0241
3KLA	748	374	18	9	0.0241
3GSV	374	374	9	9	0.0241
3SD6	83	83	2	2	0.0241
2F53	374	374	9	9	0.0241
3FQN	373	373	9	9	0.0241
1I7U	748	374	18	9	0.0241
3O3B	748	374	18	9	0.0241
4GZ3	1330	677	32	16	0.0241
2GJ6	374	374	9	9	0.0241
2GTZ	748	374	18	9	0.0241
1QSE	373	373	9	9	0.0241
1S9X	373	373	9	9	0.0241
1T1Y	374	374	9	9	0.0241
3QFD	748	374	18	9	0.0241
1W72	746	373	18	9	0.0241
1DUY	748	374	18	9	0.0241
1I4F	374	374	9	9	0.0241
3MRP	374	374	9	9	0.0241
3FQU	373	373	9	9	0.0241
3GSR	373	373	9	9	0.0241
3VRI	374	374	9	9	0.0241
3QDM	374	374	9	9	0.0241
4L3L	291	291	7	7	0.0241
3FT3	374	374	9	9	0.0241
1T22	374	374	9	9	0.0241
1TVH	748	374	18	9	0.0241
3LN5	373	373	9	9	0.0241
3PWP	374	374	9	9	0.0241
1B0G	748	374	18	9	0.0241
2PYE	375	375	9	9	0.0240
2BNQ	375	375	9	9	0.0240
3UVW	125	125	3	3	0.0240
1W0V	375	375	9	9	0.0240
1ZSD	375	375	9	9	0.0240
3DX7	375	375	9	9	0.0240
2B69	292	292	7	7	0.0240
3L3K	375	375	9	9	0.0240
3HAE	1500	375	36	9	0.0240
3LKR	375	375	9	9	0.0240
3AM8	750	375	18	9	0.0240
1XR8	375	375	9	9	0.0240
1K5N	375	375	9	9	0.0240
3KPM	375	375	9	9	0.0240
3BP7	375	375	9	9	0.0240
4JFD	375	375	9	9	0.0240
2YEL	125	125	3	3	0.0240
3L3G	375	375	9	9	0.0240
3LKO	375	375	9	9	0.0240
3SVG	125	125	3	3	0.0240
1JGD	375	375	9	9	0.0240
3KPQ	375	375	9	9	0.0240
4JFP	750	375	18	9	0.0240
2BNR	375	375	9	9	0.0240
3UVX	125	125	3	3	0.0240
3D18	375	375	9	9	0.0240
1W0W	375	375	9	9	0.0240
3DX8	375	375	9	9	0.0240
2AXF	375	375	9	9	0.0240
1OGT	375	375	9	9	0.0240
1HSA	750	375	18	9	0.0240
3LKS	375	375	9	9	0.0240
1XR9	375	375	9	9	0.0240
2FYY	375	375	9	9	0.0240
3KPN	375	375	9	9	0.0240
1ZHK	375	375	9	9	0.0240
3B3I	375	375	9	9	0.0240
4JFE	375	375	9	9	0.0240
2OSS	125	125	3	3	0.0240
3L3I	375	375	9	9	0.0240
3HCV	375	375	9	9	0.0240
3LKP	375	375	9	9	0.0240
1JGE	375	375	9	9	0.0240
3FFC	751	376	18	9	0.0240
3KPR	750	375	18	9	0.0240
3P5O	125	125	3	3	0.0240
4J0R	125	125	3	3	0.0240
4JFQ	749	375	18	9	0.0240
3ICU	167	167	4	4	0.0240
3DXA	1125	375	27	9	0.0240
2AXG	375	375	9	9	0.0240
1SYS	375	375	9	9	0.0240
3C5V	250	250	6	6	0.0240
3LV3	375	375	9	9	0.0240
2CIK	375	375	9	9	0.0240
2FZ3	375	375	9	9	0.0240
3UTQ	375	375	9	9	0.0240
3KPO	375	375	9	9	0.0240
3HG1	375	375	9	9	0.0240
3PE4	1331	676	32	16	0.0240
1ZHL	375	375	9	9	0.0240
4JFF	375	375	9	9	0.0240
4GPJ	125	125	3	3	0.0240
3DX6	375	375	9	9	0.0240
1N2R	375	375	9	9	0.0240
1OGA	375	375	9	9	0.0240
3L3J	375	375	9	9	0.0240
3LKQ	375	375	9	9	0.0240
3KPS	375	375	9	9	0.0240
3KPL	375	375	9	9	0.0240
1M6O	375	375	9	9	0.0240
4J0S	125	125	3	3	0.0240
4F3I	125	125	3	3	0.0240
3BP4	375	375	9	9	0.0240
4I4W	375	375	9	9	0.0240
1SYV	375	375	9	9	0.0240
1OF2	375	375	9	9	0.0240
3L3D	375	375	9	9	0.0240
2A83	375	375	9	9	0.0240
3LKN	375	375	9	9	0.0240
3SVF	125	125	3	3	0.0240
3B6S	375	375	9	9	0.0240
3UTS	750	375	18	9	0.0240
3CZF	375	375	9	9	0.0240
3KPP	375	375	9	9	0.0240
3GJF	750	375	18	9	0.0240
3DTX	375	375	9	9	0.0240
3AL2	208	208	5	5	0.0240
1XH3	375	375	9	9	0.0240
2NW3	375	375	9	9	0.0240
3C9N	375	375	9	9	0.0240
3A60	461	253	11	6	0.0239
1MI5	376	376	9	9	0.0239
1A9B	752	376	18	9	0.0239
1A9E	376	376	9	9	0.0239
1CG9	377	377	9	9	0.0239
2DT7	84	84	2	2	0.0238
3OA6	168	84	4	2	0.0238
4II6	420	216	10	5	0.0238
2CKH	211	211	5	5	0.0237
3CBQ	169	169	4	6	0.0237
3TAX	1352	676	32	16	0.0237
3TW8	338	172	8	4	0.0237
1F2H	169	169	4	4	0.0237
4HBY	127	127	3	3	0.0236
4HBV	127	127	3	3	0.0236
3U5L	127	127	3	3	0.0236
4HBW	127	127	3	3	0.0236
2VJF	254	127	6	3	0.0236
4KV1	254	129	6	3	0.0236
4AY6	2712	678	64	16	0.0236
3U5J	127	127	3	3	0.0236
4HBX	127	127	3	3	0.0236
2IYD	212	212	5	5	0.0236
3MXF	127	127	3	3	0.0236
4FJ3	426	223	10	5	0.0235
2VN9	598	299	14	7	0.0234
4GZ5	2736	684	64	16	0.0234
2BCK	770	385	18	9	0.0234
3FLI	214	214	5	5	0.0234
3FXV	214	214	5	5	0.0234
4GZ6	2736	684	64	16	0.0234
3PE3	2736	684	64	16	0.0234
2BUG	129	129	3	3	0.0233
4L43	301	301	7	7	0.0233
2M5O	86	86	2	2	0.0233
1ZKH	86	86	2	2	0.0233
4L45	301	301	7	7	0.0233
2FHO	86	86	2	2	0.0233
3O7W	258	258	6	6	0.0233
3G58	1294	406	30	9	0.0232
3B92	259	259	6	6	0.0232
2IO0	302	302	7	7	0.0232
3RPG	346	346	8	8	0.0231
2BTP	435	222	10	5	0.0230
1HA4	174	87	4	3	0.0230
4L44	305	305	7	7	0.0230
3NFL	348	94	8	2	0.0230
2M9A	87	87	2	2	0.0230
1J1J	868	217	20	5	0.0230
4FLB	131	131	3	4	0.0229
4L46	306	306	7	7	0.0229
4JJQ	131	131	3	4	0.0229
2FOO	131	131	3	4	0.0229
3MQR	131	131	3	4	0.0229
2FMM	306	132	7	4	0.0229
1YY6	131	131	3	4	0.0229
2FOP	131	131	3	4	0.0229
3MQS	131	131	3	4	0.0229
2FOJ	131	131	3	4	0.0229
4AU8	526	275	12	6	0.0228
3RL7	439	91	10	3	0.0228
2V4U	264	264	6	6	0.0227
1P4Q	44	44	1	1	0.0227
2WH0	883	228	20	5	0.0227
2C1N	440	220	10	5	0.0227
2CKG	264	132	6	3	0.0227
3PJA	2483	423	56	11	0.0226
2XRE	266	133	6	3	0.0226
1YK0	797	409	18	9	0.0226
3TAC	530	530	12	12	0.0226
3FLV	177	90	4	2	0.0226
3P89	221	221	5	5	0.0226
2IYC	266	133	6	3	0.0226
2XPH	266	133	6	3	0.0226
3G5C	972	486	22	11	0.0226
1JDN	400	400	9	9	0.0225
1JDP	799	409	18	9	0.0225
2QG1	89	89	2	2	0.0225
1V27	134	134	3	3	0.0224
3A61	223	223	5	5	0.0224
2JNU	134	134	3	3	0.0224
2WH5	536	90	12	2	0.0224
3GD2	223	223	5	5	0.0224
3BEJ	449	228	10	5	0.0223
1OQJ	179	90	4	2	0.0223
2CRC	45	45	1	1	0.0222
2DMY	90	90	2	2	0.0222
3MX7	90	90	2	2	0.0222
3LLM	450	225	10	5	0.0222
2DK2	90	90	2	2	0.0222
1DV0	45	45	1	1	0.0222
2PKT	90	90	2	2	0.0222
3RCP	90	90	2	2	0.0222
1KJ6	45	45	1	1	0.0222
3UEO	722	182	16	5	0.0222
2YTX	90	90	2	2	0.0222
2J5D	90	45	2	1	0.0222
4EWI	181	91	4	2	0.0221
3LHR	181	91	4	2	0.0221
2V0O	815	272	18	6	0.0221
3HK0	408	220	9	5	0.0221
3OKH	226	226	5	5	0.0221
3NKX	455	230	10	5	0.0220
1X66	91	91	2	2	0.0220
3G4L	1273	340	28	7	0.0220
3CU8	455	230	10	5	0.0220
4BG6	454	231	10	5	0.0220
3G4K	1278	339	28	7	0.0219
1U1L	183	183	4	4	0.0219
3RVF	228	228	5	5	0.0219
1U1P	183	183	4	4	0.0219
1U1M	183	183	4	4	0.0219
1U1Q	183	183	4	4	0.0219
1PO6	183	183	4	4	0.0219
1U1N	183	183	4	4	0.0219
1PGZ	183	183	4	4	0.0219
2UP1	183	183	4	4	0.0219
1U1R	183	183	4	4	0.0219
3G4I	1280	340	28	7	0.0219
1U1K	183	183	4	4	0.0219
1QJB	456	232	10	5	0.0219
1U1O	183	183	4	4	0.0219
3OLF	458	229	10	5	0.0218
3DCT	229	229	5	5	0.0218
3OKI	458	229	10	5	0.0218
3P88	229	229	5	5	0.0218
4HKC	229	229	5	5	0.0218
3OOK	458	229	10	5	0.0218
3RUT	229	229	5	5	0.0218
3DCU	229	229	5	5	0.0218
3HC5	229	229	5	5	0.0218
3OMK	458	229	10	5	0.0218
3RUU	229	229	5	5	0.0218
3QB5	827	421	18	11	0.0218
3OOF	458	229	10	5	0.0218
3OMM	458	229	10	5	0.0218
3RDH	920	230	20	5	0.0217
2C6B	46	46	1	2	0.0217
2E3L	92	92	2	2	0.0217
2C1J	460	230	10	5	0.0217
1PI1	184	184	4	4	0.0217
1BOE	46	46	1	1	0.0217
3HC6	230	230	5	5	0.0217
4FQG	369	186	8	4	0.0217
1JMQ	46	46	1	1	0.0217
2C6A	46	46	1	2	0.0217
3OOI	231	231	5	5	0.0216
3L6Y	974	348	21	7	0.0216
4HOK	3433	294	74	8	0.0216
2NXP	1109	141	24	4	0.0216
1WJU	93	93	2	2	0.0215
1CM0	325	163	7	4	0.0215
2VAJ	93	93	2	2	0.0215
2RPQ	93	93	2	2	0.0215
2DW4	608	608	13	14	0.0214
2XAG	799	799	17	18	0.0213
2Y48	798	798	17	18	0.0213
3ZMS	798	798	17	18	0.0213
2XAS	799	799	17	18	0.0213
2IW5	799	799	17	18	0.0213
3ZMZ	799	799	17	18	0.0213
2YPR	188	96	4	2	0.0213
2XAH	799	799	17	18	0.0213
2CSF	94	94	2	2	0.0213
3ZMT	798	798	17	18	0.0213
3ZN0	799	799	17	18	0.0213
2XAJ	799	799	17	18	0.0213
2V1D	799	799	17	18	0.0213
3ZMU	798	798	17	18	0.0213
2XAF	799	799	17	18	0.0213
2UXN	797	797	17	18	0.0213
3ZN1	799	799	17	18	0.0213
2XAQ	799	799	17	18	0.0213
2X0L	799	799	17	18	0.0213
1WIZ	94	94	2	2	0.0213
2FV5	517	261	11	6	0.0213
2K2D	47	47	1	1	0.0213
3ZMV	798	798	17	18	0.0213
3LEA	519	261	11	6	0.0212
1QJA	425	227	9	5	0.0212
3LTL	377	191	8	5	0.0212
3E0P	190	190	4	4	0.0211
1ZXN	1422	380	30	8	0.0211
3SEI	284	145	6	3	0.0211
4EOZ	765	385	16	8	0.0209
1CJM	191	191	4	4	0.0209
3E16	191	191	4	4	0.0209
3E1X	191	191	4	4	0.0209
3GYL	191	191	4	4	0.0209
3ABU	626	626	13	14	0.0208
2Z3Y	626	626	13	14	0.0208
